Id,ProductClassificationId,Isin,IsSecondaryMarket,Code,ExchangeCode,AssetId,AssetName,AssetCurrency,Currency,Status,FollowCode,IsSiat,AssetNMP,AssetIsin,AssetNMPExchangeCode,AssetDecimalPlaces,AssetRic,MarketingAssetNMPExchangeCode,MarketingAssetNMP,MarketingAssetId,MarketingAssetISIN,MarketingAssetRic,MigratedToOneFlow,MaturityDate,AssetCurrencyRaw,TodayBarrierHitDate,IssueDate,Venue,IsPanther,EsgEligible,FkAssetType,PutOrCall,Ratio,Strike,BarrierTurboCertificate,CurrentLeverage,IsQuanto,Bid,Offer,BrokerLinks,RatioSuffix,StrikeSuffix,BarrierTurboCertificateSuffix,CurrentLeverageDecimalPlaces,_asset_name,_typ,FactorLeverage,StrategyExtended,ManagementFee,AdaptionEvent,BarrierAbsoluteLevel,_spot
6712722,47,DE000FE585W4,False,FE585W,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-28T00:00:00,,False,,2,Put,100.0,26933.978248,26933.978248,28.1537943412162,False,9.05,9.06,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6712942,47,DE000FE585R4,False,FE585R,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-28T00:00:00,,False,,2,Put,100.0,26911.090435,26911.090435,28.8404502230045,False,8.82,8.83,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6713297,47,DE000FE585D4,False,FE585D,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-28T00:00:00,,False,,2,Put,100.0,26852.378217,26852.378217,30.7828128229289,False,8.25,8.26,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6713504,47,DE000FE58584,False,FE5858,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-28T00:00:00,,False,,2,Put,100.0,31122.447712,31122.447712,5.12138850483518,False,50.67,50.68,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
3855567,47,DE000SU3WQ55,False,SU3WQ5,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2023-11-17T00:00:00,,False,,2,Call,100.0,19614.788029,19614.788029,4.04948853277401,False,64.47,64.48,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5479346,47,DE000FA1P133,False,FA1P13,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-27T00:00:00,,False,,2,Call,1000.0,22472.80981,22472.80981,7.27372244027681,False,3.59,3.6,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5479413,47,DE000FA1P1T3,False,FA1P1T,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-27T00:00:00,,False,,2,Call,1000.0,21748.967788,21748.967788,6.05571920813098,False,4.31,4.32,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5479278,47,DE000FA1P1Y3,False,FA1P1Y,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-27T00:00:00,,False,,2,Call,1000.0,22256.737572,22256.737572,6.87166068921716,False,3.8,3.81,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
3841247,47,DE000SU3NQF5,False,SU3NQF,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2023-11-14T00:00:00,,False,,2,Call,100.0,18985.604517,18985.604517,3.68870542896272,False,70.77,70.78,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2285731,47,DE000SH3VFW3,False,SH3VFW,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-03-08T00:00:00,,False,,2,Call,100.0,15629.252691,15629.252691,2.50004091763667,False,104.33,104.34,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2285501,47,DE000SH3VFR3,False,SH3VFR,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-03-08T00:00:00,,False,,2,Call,100.0,13821.106418,13821.106418,2.13030067740286,False,122.42,122.43,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6919244,47,DE000FG5NXK9,False,FG5NXK,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-07-27T00:00:00,,False,,2,Call,100.0,25100.309514,25100.309514,26.7374336525629,False,9.88,9.89,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6919666,47,DE000FG5NXF9,False,FG5NXF,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-07-27T00:00:00,,False,,2,Call,100.0,25140.582787,25140.582787,27.7939446097401,False,9.53,9.54,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5339951,47,DE000SX8EN67,False,SX8EN6,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-22T00:00:00,,False,,2,Call,100.0,22315.276658,22315.276658,6.9801460259107,False,37.48,37.49,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5341677,47,DE000SX8ENK7,False,SX8ENK,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-22T00:00:00,,False,,2,Call,100.0,21974.005437,21974.005437,6.39561026535753,False,40.89,40.9,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5345521,47,DE000SX8FN17,False,SX8FN1,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-23T00:00:00,,False,,2,Call,100.0,19953.348597,19953.348597,4.274829374322,False,61.09,61.1,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5344933,47,DE000SX8FNX7,False,SX8FNX,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-23T00:00:00,,False,,2,Call,100.0,19822.949401,19822.949401,4.18484010239302,False,62.4,62.41,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5345257,47,DE000SX8FNS7,False,SX8FNS,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-23T00:00:00,,False,,2,Call,100.0,19534.984564,19534.984564,3.99983497728758,False,65.28,65.29,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5345000,47,DE000SX8FNE7,False,SX8FNE,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-23T00:00:00,,False,,2,Call,100.0,19116.620449,19116.620449,3.75844413645969,False,69.46,69.47,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6584098,47,DE000FE341H3,False,FE341H,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-04-20T00:00:00,,False,,2,Call,100.0,23393.314526,23393.314526,9.81270719022978,False,26.71,26.72,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6918234,47,DE000FG5L574,False,FG5L57,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-07-24T00:00:00,,False,,2,Call,100.0,24901.242954,24901.242954,22.2583420428796,False,11.87,11.88,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6918238,47,DE000FG5L5N4,False,FG5L5N,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-07-24T00:00:00,,False,,2,Call,100.0,24977.800167,24977.800167,24.0020818894177,False,11.01,11.02,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6767607,47,DE000FC9AY76,False,FC9AY7,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-06-15T00:00:00,,False,,2,Call,100.0,24795.036167,24795.036167,20.441334563179,False,12.91,12.92,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
3840006,47,DE000SU3LE78,False,SU3LE7,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2023-11-13T00:00:00,,False,,2,Call,100.0,18947.245498,18947.245498,3.66853452104994,False,71.16,71.17,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5319893,47,DE000SX7ZP20,False,SX7ZP2,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-15T00:00:00,,False,,2,Call,100.0,21600.039598,21600.039598,5.85760825855377,False,44.62,44.63,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5319682,47,DE000SX7ZPA0,False,SX7ZPA,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-15T00:00:00,,False,,2,Call,100.0,20803.484933,20803.484933,4.97002385932911,False,52.57,52.58,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5320736,47,DE000SX7ZPT0,False,SX7ZPT,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-15T00:00:00,,False,,2,Call,100.0,21536.924634,21536.924634,5.77569165266577,False,45.26,45.27,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5320458,47,DE000SX7ZPY0,False,SX7ZPY,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-15T00:00:00,,False,,2,Call,100.0,21573.923055,21573.923055,5.82340318755822,False,44.89,44.9,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
849624,47,DE000SR8GK03,True,SR8GK0,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2020-05-20T00:00:00,,False,,2,Call,100.0,15953.335092,15953.335092,2.58048555669104,False,101.09,101.1,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6680008,47,DE000FC8M836,False,FC8M83,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-18T00:00:00,,False,,2,Call,100.0,24330.421085,24330.421085,15.053330008152,False,17.47,17.48,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5040758,47,DE000SX0G082,False,SX0G08,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-01-30T00:00:00,,False,,2,Put,100.0,28213.988923,28213.988923,11.9241115309879,False,21.63,21.64,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6680024,47,DE000FC8M8V6,False,FC8M8V,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-18T00:00:00,,False,,2,Call,100.0,24346.71865,24346.71865,15.1938510460817,False,17.28,17.29,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6679967,47,DE000FC8M8Q6,False,FC8M8Q,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-18T00:00:00,,False,,2,Call,100.0,24356.90461,24356.90461,15.283015473253,False,17.22,17.23,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6924075,47,DE000FG5QF27,False,FG5QF2,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-07-28T00:00:00,,False,,2,Call,100.0,25144.471713,25144.471713,27.9131039594963,False,9.49,9.5,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6276621,47,DE000FD9E905,False,FD9E90,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-01-28T00:00:00,,False,,2,Put,100.0,33154.15007,33154.15007,3.65967656343612,False,70.95,70.96,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
652782,47,DE000CL5J8K5,True,CL5J8K,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2020-03-17T00:00:00,,False,,2,Call,100.0,12065.882221,12065.882221,1.86282254629018,False,139.97,139.98,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6276544,47,DE000FD9E9T5,False,FD9E9T,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-01-28T00:00:00,,False,,2,Put,100.0,30718.395507,30718.395507,5.56342528673997,False,46.62,46.63,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6276368,47,DE000FD9E9Y5,False,FD9E9Y,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-01-28T00:00:00,,False,,2,Put,100.0,30798.499492,30798.499492,5.46991376428649,False,47.44,47.45,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5088463,47,DE000SX087J0,False,SX087J,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-02-13T00:00:00,,False,,2,Put,100.0,26822.333107,26822.333107,31.9536944595849,False,7.93,7.94,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4837610,47,DE000SJ2WDV8,False,SJ2WDV,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20362.419767,20362.419767,4.5824844143141,False,57.0,57.01,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4837891,47,DE000SJ2WDQ8,False,SJ2WDQ,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20344.507381,20344.507381,4.56801623089833,False,57.18,57.19,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4837887,47,DE000SJ2WDC8,False,SJ2WDC,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20293.009414,20293.009414,4.52684274879943,False,57.7,57.71,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4837629,47,DE000SJ2WD88,False,SJ2WD8,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20419.515465,20419.515465,4.62891228982804,False,56.43,56.44,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2883474,47,DE000SQ2P8N9,False,SQ2P8N,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-10-14T00:00:00,,False,,2,Call,100.0,16378.248755,16378.248755,2.69478421934257,False,96.82,96.83,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5315748,47,DE000SX7YD82,False,SX7YD8,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-14T00:00:00,,False,,2,Call,100.0,22250.28211,22250.28211,6.86062339551076,False,38.13,38.14,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5319348,47,DE000SX7ZD32,False,SX7ZD3,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-15T00:00:00,,False,,2,Call,100.0,22474.943968,22474.943968,7.29270804628742,False,35.88,35.89,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5319323,47,DE000SX7ZDC2,False,SX7ZDC,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-15T00:00:00,,False,,2,Call,100.0,22398.770735,22398.770735,7.14073454728635,False,36.64,36.65,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5092247,47,DE000SX1AJ31,False,SX1AJ3,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-02-14T00:00:00,,False,,2,Put,100.0,26984.577079,26984.577079,26.7101482371795,False,9.55,9.56,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5319327,47,DE000SX7ZDQ2,False,SX7ZDQ,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-15T00:00:00,,False,,2,Call,100.0,22433.592726,22433.592726,7.20992816603777,False,36.29,36.3,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5319307,47,DE000SX7ZDV2,False,SX7ZDV,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-15T00:00:00,,False,,2,Call,100.0,22448.82738,22448.82738,7.23999412895097,False,36.14,36.15,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2616644,47,DE000SN4K4E7,False,SN4K4E,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-07-07T00:00:00,,False,,2,Call,1000.0,11458.021133,11458.021133,1.78484753316682,False,14.6,14.61,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2615908,47,DE000SN4K4S7,False,SN4K4S,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-07-07T00:00:00,,False,,2,Call,1000.0,13038.243877,13038.243877,2.00152133056404,False,13.02,13.03,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2616218,47,DE000SN4K4X7,False,SN4K4X,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-07-07T00:00:00,,False,,2,Call,1000.0,13696.670062,13696.670062,2.10877270814308,False,12.36,12.37,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5092506,47,DE000SX1AJX1,False,SX1AJX,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-02-14T00:00:00,,False,,2,Put,100.0,26940.846703,26940.846703,27.9723507968404,False,9.09,9.1,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2616385,47,DE000SN4K427,False,SN4K42,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-07-07T00:00:00,,False,,2,Call,1000.0,14355.0962,14355.0962,2.22582001491807,False,11.7,11.71,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5091998,47,DE000SX1AJS1,False,SX1AJS,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-02-14T00:00:00,,False,,2,Put,100.0,26907.805965,26907.805965,29.0004408227003,False,8.79,8.8,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6959059,47,DE000FG50ZF2,False,FG50ZF,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-06T00:00:00,,False,,2,Call,100.0,25594.078217,25594.078217,52.6106278163497,False,5.12,5.13,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
673566,47,DE000CL7B2Z2,True,CL7B2Z,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2020-04-02T00:00:00,,False,,2,Call,100.0,13393.708645,13393.708645,2.05835128490356,False,126.68,126.69,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2936022,47,DE000SQ24QX1,False,SQ24QX,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-11-04T00:00:00,,False,,2,Call,100.0,17543.61303,17543.61303,3.06307466406479,False,85.19,85.2,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4893342,47,DE000SJ6VGJ9,False,SJ6VGJ,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-12-05T00:00:00,,False,,2,Put,100.0,28242.158495,28242.158495,11.7731730459227,False,21.93,21.94,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5167227,47,DE000SX5FC62,False,SX5FC6,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-03-07T00:00:00,,False,,2,Put,100.0,28225.980272,28225.980272,11.8751752864676,False,21.74,21.75,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
7001456,47,DE000FG3L173,False,FG3L17,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-20T00:00:00,,False,,2,Put,100.0,27591.196307,27591.196307,16.5874268038249,False,15.52,15.53,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
7001520,47,DE000FG3L1J3,False,FG3L1J,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-20T00:00:00,,False,,2,Put,100.0,27476.270465,27476.270465,17.8866243342702,False,14.39,14.4,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5166508,47,DE000SX5FCU2,False,SX5FCU,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-03-07T00:00:00,,False,,2,Put,100.0,28152.080109,28152.080109,12.2840843530301,False,21.01,21.02,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5167113,47,DE000SX5FCP2,False,SX5FCP,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-03-07T00:00:00,,False,,2,Put,100.0,28122.908986,28122.908986,12.4366089309639,False,20.73,20.74,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6564211,47,DE000FE3UQ33,False,FE3UQ3,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-04-13T00:00:00,,False,,2,Call,100.0,23588.840403,23588.840403,10.5776843533349,False,24.79,24.8,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5328515,47,DE000SX74DD2,False,SX74DD,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-16T00:00:00,,False,,2,Call,100.0,22098.950488,22098.950488,6.59798808213999,False,39.64,39.65,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
5329228,47,DE000SX74DR2,False,SX74DR,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-16T00:00:00,,False,,2,Call,100.0,22360.07006,22360.07006,7.06536227618408,False,37.03,37.04,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
3849773,47,DE000SU2AN30,False,SU2AN3,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2023-11-16T00:00:00,,False,,2,Call,100.0,19140.929328,19140.929328,3.77150740255645,False,69.21,69.22,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
